timestamp,lat,lon,speed,altitude_gps,heading,altitude_baro,gnss_fix_valid,gnss_fix_age_ms,gnss_satellites,gnss_satellites_age_ms,gnss_hdop,gnss_hdop_age_ms
2026-09-25T14:52:16.658Z,51.041450,17.051561,74.5,137.1,59,64.0,1,13,12,156,0.57,156
2026-09-25T14:52:16.822Z,51.041465,17.051602,73.0,137.2,59,64.1,1,13,12,161,0.57,161
2026-09-25T14:52:17.000Z,51.041481,17.051644,73.2,137.2,59,63.5,1,15,12,175,0.57,175
2026-09-25T14:52:17.156Z,51.041497,17.051685,73.2,137.1,59,63.8,1,13,12,155,0.57,155
2026-09-25T14:52:17.322Z,51.041512,17.051726,72.9,137.1,59,64.0,1,13,12,163,0.57,163
2026-09-25T14:52:17.501Z,51.041528,17.051767,72.8,136.9,59,64.1,1,13,12,13,0.57,13
2026-09-25T14:52:17.655Z,51.041543,17.051808,72.5,136.9,59,63.4,1,13,12,167,0.57,167
2026-09-25T14:52:17.820Z,51.041558,17.051849,72.2,136.8,59,63.5,1,13,12,162,0.57,162
2026-09-25T14:52:18.000Z,51.041573,17.051890,72.1,136.7,60,65.2,1,15,12,15,0.57,15
2026-09-25T14:52:18.150Z,51.041588,17.051931,72.1,136.7,60,62.7,1,13,12,165,0.57,165
2026-09-25T14:52:18.316Z,51.041603,17.051972,72.0,136.7,60,64.0,1,13,12,163,0.57,163
2026-09-25T14:52:18.500Z,51.041617,17.052013,71.9,136.6,60,63.8,1,14,12,14,0.57,14
2026-09-25T14:52:18.648Z,51.041632,17.052054,71.9,136.6,60,64.2,1,13,12,162,0.57,162
2026-09-25T14:52:18.813Z,51.041646,17.052095,71.7,136.5,60,63.6,1,13,12,162,0.57,162
2026-09-25T14:52:19.000Z,51.041661,17.052136,71.7,136.4,61,64.2,1,15,12,15,0.57,15
2026-09-25T14:52:19.147Z,51.041675,17.052177,71.7,136.4,61,63.6,1,14,12,162,0.57,162
2026-09-25T14:52:19.312Z,51.041690,17.052218,71.6,136.4,61,64.0,1,13,12,162,0.57,162
2026-09-25T14:52:19.501Z,51.041704,17.052260,71.5,136.4,61,63.7,1,17,12,17,0.57,17
2026-09-25T14:52:19.643Z,51.041718,17.052301,71.4,136.4,61,63.4,1,13,12,159,0.57,159
2026-09-25T14:52:19.810Z,51.041733,17.052342,71.4,136.4,61,63.3,1,14,12,164,0.57,164
2026-09-25T14:52:20.000Z,51.041747,17.052383,71.4,136.3,61,63.4,1,17,12,17,0.57,17
2026-09-25T14:52:20.143Z,51.041761,17.052424,71.3,136.3,62,64.3,1,13,12,160,0.57,160
2026-09-25T14:52:20.307Z,51.041775,17.052465,71.3,136.3,62,64.0,1,13,12,161,0.57,161
2026-09-25T14:52:20.501Z,51.041789,17.052507,71.2,136.3,62,64.0,1,18,12,18,0.57,18
2026-09-25T14:52:20.638Z,51.041803,17.052548,71.2,136.3,62,63.4,1,13,12,155,0.57,155
2026-09-25T14:52:20.807Z,51.041817,17.052589,71.1,136.3,62,63.5,1,13,12,166,0.57,166
2026-09-25T14:52:21.000Z,51.041830,17.052630,71.1,136.2,62,63.2,1,18,12,18,0.57,18
2026-09-25T14:52:21.135Z,51.041844,17.052672,71.0,136.2,62,63.4,1,14,12,153,0.57,153
2026-09-25T14:52:21.300Z,51.041857,17.052713,71.0,136.2,62,63.2,1,13,12,162,0.57,162
2026-09-25T14:52:21.500Z,51.041871,17.052755,71.0,136.2,63,63.6,1,18,12,18,0.57,18
2026-09-25T14:52:21.635Z,51.041885,17.052796,71.1,136.2,63,63.7,1,14,12,153,0.57,153
2026-09-25T14:52:21.800Z,51.041898,17.052838,70.8,136.2,63,63.4,1,13,12,162,0.57,162
2026-09-25T14:52:22.000Z,51.041911,17.052879,71.0,136.1,63,62.9,1,18,12,18,0.57,18
2026-09-25T14:52:22.131Z,51.041925,17.052921,71.1,136.1,63,63.7,1,13,12,149,0.57,149
2026-09-25T14:52:22.297Z,51.041938,17.052962,71.1,136.1,63,63.4,1,14,12,163,0.57,163
2026-09-25T14:52:22.462Z,51.041951,17.053005,71.0,136.1,64,63.5,1,13,12,162,0.57,162
2026-09-25T14:52:22.628Z,51.041964,17.053046,71.0,136.1,64,63.6,1,13,12,163,0.57,163
2026-09-25T14:52:22.799Z,51.041976,17.053088,71.1,136.1,64,63.3,1,13,12,168,0.57,168
2026-09-25T14:52:23.000Z,51.041989,17.053131,71.1,136.1,64,63.9,1,13,12,159,0.57,159
2026-09-25T14:52:23.165Z,51.042002,17.053173,71.4,136.0,64,62.8,1,13,12,162,0.57,162
2026-09-25T14:52:23.331Z,51.042015,17.053215,71.3,136.0,65,63.5,1,13,12,163,0.57,163
2026-09-25T14:52:23.498Z,51.042027,17.053258,71.4,136.0,65,62.8,1,13,12,164,0.57,164
2026-09-25T14:52:23.665Z,51.042040,17.053300,71.3,136.0,65,63.5,1,13,12,164,0.57,164
2026-09-25T14:52:23.829Z,51.042052,17.053343,71.4,136.0,65,62.6,1,13,12,161,0.57,161
2026-09-25T14:52:24.000Z,51.042064,17.053386,71.4,135.9,66,63.2,1,13,12,163,0.57,163
2026-09-25T14:52:24.166Z,51.042076,17.053429,71.5,135.9,66,63.1,1,13,12,163,0.57,163
2026-09-25T14:52:24.333Z,51.042088,17.053472,71.6,135.9,66,63.1,1,13,12,164,0.57,164
2026-09-25T14:52:24.499Z,51.042100,17.053515,71.7,135.9,66,62.8,1,14,12,163,0.57,163
2026-09-25T14:52:24.663Z,51.042112,17.053558,71.8,135.9,66,63.3,1,13,12,161,0.57,161
2026-09-25T14:52:24.830Z,51.042124,17.053602,72.0,135.8,67,62.7,1,13,12,164,0.57,164
2026-09-25T14:52:25.000Z,51.042136,17.053645,72.4,135.8,66,62.9,1,13,12,163,0.57,163
2026-09-25T14:52:25.169Z,51.042148,17.053690,72.7,135.8,67,63.8,1,13,12,166,0.57,166
2026-09-25T14:52:25.333Z,51.042159,17.053734,72.5,135.8,67,62.9,1,13,12,161,0.57,161
2026-09-25T14:52:25.498Z,51.042171,17.053778,72.7,135.8,68,63.2,1,13,12,162,0.57,162
2026-09-25T14:52:25.665Z,51.042183,17.053822,73.0,135.8,67,63.2,1,14,12,164,0.57,164
2026-09-25T14:52:25.831Z,51.042194,17.053867,73.0,135.7,68,62.7,1,13,12,163,0.57,163
2026-09-25T14:52:26.000Z,51.042205,17.053912,73.2,135.7,68,62.6,1,13,12,164,0.57,164
2026-09-25T14:52:26.166Z,51.042217,17.053956,73.3,135.7,68,63.8,1,14,12,163,0.57,163
2026-09-25T14:52:26.331Z,51.042228,17.054001,73.7,135.7,68,63.0,1,13,12,162,0.57,162
2026-09-25T14:52:26.496Z,51.042239,17.054046,73.7,135.7,69,63.5,1,13,12,162,0.57,162
2026-09-25T14:52:26.662Z,51.042250,17.054092,73.9,135.7,69,63.2,1,13,12,163,0.57,163
2026-09-25T14:52:26.829Z,51.042261,17.054137,74.1,135.6,69,63.5,1,13,12,164,0.57,164
2026-09-25T14:52:27.000Z,51.042272,17.054183,74.3,135.6,69,63.2,1,13,12,165,0.57,165
2026-09-25T14:52:27.165Z,51.042283,17.054229,74.4,135.6,69,63.1,1,13,12,162,0.57,162
2026-09-25T14:52:27.330Z,51.042293,17.054275,74.6,135.5,69,62.9,1,13,12,162,0.57,162
2026-09-25T14:52:27.497Z,51.042304,17.054321,74.9,135.5,70,62.9,1,13,12,164,0.57,164
2026-09-25T14:52:27.662Z,51.042315,17.054367,75.0,135.5,70,63.0,1,13,12,162,0.57,162
2026-09-25T14:52:27.828Z,51.042325,17.054414,75.2,135.5,70,62.8,1,13,12,163,0.57,163
2026-09-25T14:52:28.000Z,51.042336,17.054460,75.4,135.4,70,62.9,1,15,12,169,0.57,169
2026-09-25T14:52:28.160Z,51.042347,17.054507,75.5,135.4,70,62.4,1,13,12,159,0.57,159
2026-09-25T14:52:28.325Z,51.042357,17.054554,75.8,135.4,71,63.5,1,13,12,162,0.57,162
2026-09-25T14:52:28.489Z,51.042367,17.054601,75.8,135.3,71,63.4,1,13,12,161,0.57,161
2026-09-25T14:52:28.658Z,51.042377,17.054648,76.0,135.3,71,63.2,1,14,12,166,0.57,166
2026-09-25T14:52:28.823Z,51.042387,17.054696,76.2,135.3,71,63.0,1,13,12,162,0.57,162
2026-09-25T14:52:29.000Z,51.042397,17.054744,76.5,135.3,71,63.4,1,13,12,164,0.57,164
2026-09-25T14:52:29.167Z,51.042407,17.054791,76.5,135.3,72,63.2,1,13,12,164,0.57,164
2026-09-25T14:52:29.332Z,51.042417,17.054839,76.7,135.3,72,62.8,1,13,12,162,0.57,162
2026-09-25T14:52:29.497Z,51.042427,17.054887,77.0,135.2,72,63.5,1,13,12,162,0.57,162
2026-09-25T14:52:29.663Z,51.042437,17.054936,77.1,135.2,72,62.4,1,13,12,163,0.57,163
2026-09-25T14:52:29.828Z,51.042446,17.054984,77.2,135.2,73,62.4,1,14,12,162,0.57,162
2026-09-25T14:52:30.000Z,51.042456,17.055033,77.5,135.1,73,63.8,1,14,12,14,0.57,14
2026-09-25T14:52:30.150Z,51.042465,17.055082,77.7,135.1,73,62.3,1,13,12,164,0.57,164
2026-09-25T14:52:30.317Z,51.042474,17.055131,77.9,135.1,73,62.7,1,13,12,164,0.57,164
2026-09-25T14:52:30.482Z,51.042484,17.055180,78.1,135.1,73,62.9,1,14,12,162,0.57,162
2026-09-25T14:52:30.648Z,51.042493,17.055229,78.3,135.0,73,62.6,1,13,12,163,0.57,163
2026-09-25T14:52:30.815Z,51.042502,17.055279,78.4,135.0,74,62.9,1,13,12,164,0.57,164
2026-09-25T14:52:31.000Z,51.042511,17.055329,78.7,135.0,74,62.9,1,13,12,162,0.57,162
2026-09-25T14:52:31.164Z,51.042519,17.055379,78.9,135.0,74,62.1,1,14,12,161,0.57,161
2026-09-25T14:52:31.331Z,51.042528,17.055429,79.0,134.9,74,62.3,1,13,12,164,0.57,164
2026-09-25T14:52:31.497Z,51.042537,17.055479,79.1,134.9,75,63.5,1,13,12,163,0.57,163
2026-09-25T14:52:31.664Z,51.042546,17.055529,79.4,134.9,75,63.2,1,13,12,164,0.57,164
2026-09-25T14:52:31.831Z,51.042554,17.055580,79.6,134.9,75,63.0,1,14,12,164,0.57,164
2026-09-25T14:52:32.000Z,51.042563,17.055630,79.7,134.8,75,63.1,1,13,12,166,0.57,166
2026-09-25T14:52:32.162Z,51.042571,17.055681,79.9,134.8,75,63.2,1,14,12,159,0.57,159
2026-09-25T14:52:32.328Z,51.042579,17.055732,80.1,134.8,76,62.8,1,13,12,163,0.57,163
2026-09-25T14:52:32.493Z,51.042587,17.055784,80.2,134.7,76,64.1,1,13,12,162,0.57,162
2026-09-25T14:52:32.659Z,51.042595,17.055835,80.6,134.7,76,62.1,1,13,12,163,0.57,163
2026-09-25T14:52:32.827Z,51.042603,17.055887,80.7,134.7,76,63.0,1,13,12,165,0.57,165
2026-09-25T14:52:33.000Z,51.042611,17.055938,80.9,134.7,76,62.1,1,13,12,163,0.57,163
2026-09-25T14:52:33.166Z,51.042619,17.055990,80.9,134.7,77,62.7,1,13,12,163,0.57,163
2026-09-25T14:52:33.330Z,51.042626,17.056042,80.7,134.6,77,62.6,1,13,12,161,0.57,161
2026-09-25T14:52:33.500Z,51.042634,17.056093,80.7,134.6,77,63.3,1,14,12,167,0.57,167
2026-09-25T14:52:33.664Z,51.042641,17.056145,80.5,134.6,77,62.6,1,14,12,161,0.57,161
2026-09-25T14:52:33.829Z,51.042648,17.056197,80.4,134.6,78,62.7,1,13,12,162,0.57,162
2026-09-25T14:52:34.000Z,51.042655,17.056248,80.3,134.5,78,62.4,1,14,12,167,0.57,167
2026-09-25T14:52:34.163Z,51.042662,17.056300,80.0,134.5,78,63.0,1,13,12,160,0.57,160
2026-09-25T14:52:34.329Z,51.042668,17.056352,79.9,134.5,78,62.0,1,14,12,163,0.57,163
2026-09-25T14:52:34.495Z,51.042675,17.056403,79.6,134.4,79,62.0,1,13,12,163,0.57,163
2026-09-25T14:52:34.660Z,51.042681,17.056454,79.4,134.4,79,61.9,1,13,12,162,0.57,162
2026-09-25T14:52:34.825Z,51.042687,17.056506,79.3,134.3,79,62.4,1,13,12,162,0.57,162
2026-09-25T14:52:35.000Z,51.042693,17.056556,79.0,134.3,79,62.6,1,14,12,164,0.57,164
2026-09-25T14:52:35.167Z,51.042700,17.056608,79.0,134.2,79,62.3,1,13,12,164,0.57,164
2026-09-25T14:52:35.332Z,51.042705,17.056659,78.7,134.2,79,62.8,1,13,12,162,0.57,162
2026-09-25T14:52:35.497Z,51.042711,17.056710,78.6,134.1,80,62.4,1,13,12,162,0.57,162
2026-09-25T14:52:35.663Z,51.042717,17.056760,78.2,134.1,80,62.1,1,13,12,163,0.57,163
2026-09-25T14:52:35.829Z,51.042723,17.056811,78.2,134.0,80,61.8,1,13,12,163,0.57,163
2026-09-25T14:52:36.000Z,51.042728,17.056862,78.0,133.9,80,62.0,1,13,12,169,0.57,169
2026-09-25T14:52:36.161Z,51.042734,17.056912,77.9,133.9,80,62.2,1,14,12,158,0.57,158
2026-09-25T14:52:36.324Z,51.042739,17.056963,77.8,133.9,80,62.5,1,14,12,160,0.57,160
2026-09-25T14:52:36.492Z,51.042744,17.057013,77.7,133.8,80,62.4,1,14,12,165,0.57,165
2026-09-25T14:52:36.658Z,51.042750,17.057064,77.7,133.8,80,62.1,1,13,12,163,0.57,163
2026-09-25T14:52:36.826Z,51.042755,17.057114,77.7,133.7,81,62.2,1,13,12,165,0.57,165
2026-09-25T14:52:37.000Z,51.042760,17.057165,77.6,133.7,81,62.0,1,13,12,162,0.57,162
2026-09-25T14:52:37.165Z,51.042765,17.057215,77.5,133.7,81,61.9,1,13,12,162,0.57,162
2026-09-25T14:52:37.332Z,51.042770,17.057265,77.4,133.7,81,61.8,1,14,12,164,0.57,164
2026-09-25T14:52:37.498Z,51.042775,17.057316,77.4,133.6,81,61.6,1,13,12,163,0.57,163
2026-09-25T14:52:37.659Z,51.042780,17.057366,77.4,133.6,81,62.5,1,13,12,158,0.60,158
2026-09-25T14:52:37.830Z,51.042785,17.057417,77.3,133.5,81,62.3,1,13,12,168,0.60,168
2026-09-25T14:52:38.000Z,51.042789,17.057467,77.3,133.5,82,62.1,1,13,12,167,0.60,167
2026-09-25T14:52:38.161Z,51.042794,17.057517,77.2,133.5,82,61.6,1,14,12,158,0.60,158
2026-09-25T14:52:38.327Z,51.042799,17.057568,77.3,133.4,82,62.0,1,13,12,163,0.60,163
2026-09-25T14:52:38.494Z,51.042803,17.057618,77.2,133.4,82,61.7,1,13,12,164,0.60,164
2026-09-25T14:52:38.660Z,51.042807,17.057669,77.2,133.4,82,62.0,1,13,12,163,0.60,163
2026-09-25T14:52:38.825Z,51.042811,17.057719,77.0,133.3,83,61.8,1,13,12,162,0.60,162
2026-09-25T14:52:39.000Z,51.042815,17.057770,76.9,133.3,83,61.8,1,13,12,160,0.60,160
2026-09-25T14:52:39.171Z,51.042819,17.057820,76.8,133.3,83,61.3,1,13,12,168,0.60,168
2026-09-25T14:52:39.336Z,51.042822,17.057870,76.6,133.2,83,61.2,1,13,12,162,0.60,162
2026-09-25T14:52:39.502Z,51.042825,17.057920,76.4,133.2,84,61.1,1,13,12,163,0.60,163
2026-09-25T14:52:39.668Z,51.042828,17.057970,76.2,133.2,84,61.6,1,14,12,163,0.60,163
2026-09-25T14:52:39.834Z,51.042831,17.058021,76.2,133.1,85,61.3,1,14,12,163,0.60,163
2026-09-25T14:52:40.000Z,51.042834,17.058070,75.7,133.1,85,61.1,1,13,12,167,0.57,167
2026-09-25T14:52:40.163Z,51.042837,17.058120,75.5,133.1,85,61.3,1,13,12,160,0.57,160
2026-09-25T14:52:40.328Z,51.042839,17.058169,75.3,133.1,85,60.8,1,13,12,162,0.57,162
2026-09-25T14:52:40.495Z,51.042841,17.058219,74.9,133.0,86,60.8,1,13,12,164,0.57,164
2026-09-25T14:52:40.661Z,51.042843,17.058267,74.2,133.0,86,60.5,1,14,12,163,0.57,163
2026-09-25T14:52:40.828Z,51.042845,17.058316,73.6,133.0,86,61.0,1,13,12,164,0.57,164
2026-09-25T14:52:41.000Z,51.042847,17.058364,72.9,133.0,86,60.8,1,13,12,162,0.57,162
2026-09-25T14:52:41.166Z,51.042849,17.058411,72.4,132.9,86,60.9,1,13,12,163,0.57,163
2026-09-25T14:52:41.331Z,51.042851,17.058458,71.6,132.9,86,59.9,1,13,12,162,0.57,162
2026-09-25T14:52:41.496Z,51.042853,17.058505,71.0,132.9,86,60.6,1,13,12,162,0.57,162
2026-09-25T14:52:41.664Z,51.042855,17.058551,70.5,132.8,86,60.3,1,13,12,165,0.57,165
2026-09-25T14:52:41.830Z,51.042857,17.058597,69.8,132.8,86,60.9,1,13,12,163,0.57,163
2026-09-25T14:52:42.000Z,51.042859,17.058643,69.1,132.8,86,60.0,1,14,12,169,0.57,169
2026-09-25T14:52:42.159Z,51.042861,17.058688,68.4,132.8,86,60.0,1,13,12,156,0.57,156
2026-09-25T14:52:42.324Z,51.042863,17.058732,67.9,132.7,86,60.9,1,13,12,162,0.57,162
2026-09-25T14:52:42.493Z,51.042865,17.058777,67.3,132.7,86,60.7,1,13,12,166,0.58,166
2026-09-25T14:52:42.722Z,51.042867,17.058820,66.5,132.7,86,60.5,1,78,12,226,0.58,226
2026-09-25T14:52:42.824Z,51.042869,17.058864,66.2,132.7,86,60.2,1,13,12,328,0.58,328
2026-09-25T14:52:43.000Z,51.042871,17.058907,65.5,132.6,86,60.0,1,13,12,162,0.58,162
2026-09-25T14:52:43.225Z,51.042874,17.058964,64.9,132.6,85,60.1,1,14,12,222,0.58,222
2026-09-25T14:52:43.558Z,51.042879,17.059049,64.0,132.6,84,59.9,1,13,12,330,0.58,330
2026-09-25T14:52:43.890Z,51.042884,17.059133,63.2,132.6,84,60.1,1,13,12,329,0.58,329
2026-09-25T14:52:44.000Z,51.042890,17.059215,62.4,132.6,84,60.2,1,13,12,330,0.57,330
2026-09-25T14:52:44.333Z,51.042895,17.059296,61.5,132.6,84,60.5,1,13,12,330,0.57,330
2026-09-25T14:52:44.666Z,51.042901,17.059375,60.3,132.5,83,60.2,1,13,12,330,0.57,330
2026-09-25T14:52:45.000Z,51.042907,17.059452,58.9,132.5,83,59.9,1,13,12,332,0.57,332
2026-09-25T14:52:45.331Z,51.042913,17.059527,57.2,132.4,83,59.3,1,14,12,328,0.57,328
2026-09-25T14:52:45.664Z,51.042918,17.059600,55.5,132.4,83,59.9,1,13,12,330,0.57,330
2026-09-25T14:52:46.000Z,51.042923,17.059670,53.7,132.4,83,59.6,1,14,12,332,0.60,332
2026-09-25T14:52:46.331Z,51.042928,17.059738,51.9,132.3,84,59.5,1,13,12,328,0.60,328
2026-09-25T14:52:46.664Z,51.042932,17.059804,49.9,132.3,84,59.2,1,14,12,330,0.60,330
2026-09-25T14:52:47.000Z,51.042935,17.059867,48.2,132.2,85,59.0,1,13,12,331,0.60,331
2026-09-25T14:52:47.396Z,51.042939,17.059928,46.4,132.2,85,59.1,1,78,12,393,0.60,393
2026-09-25T14:52:47.664Z,51.042942,17.059987,44.7,132.2,85,59.0,1,13,12,661,0.60,661
2026-09-25T14:52:48.000Z,51.042944,17.060044,43.1,132.0,85,59.3,1,13,12,333,0.60,333
2026-09-25T14:52:49.000Z,51.042950,17.060163,39.7,131.9,86,59.0,1,13,12,734,0.57,734
2026-09-25T14:52:50.000Z,51.042957,17.060305,34.4,131.7,85,58.4,1,14,12,998,0.57,998
2026-09-25T14:52:51.000Z,51.042963,17.060417,25.8,131.5,85,57.6,1,13,12,998,0.57,998
2026-09-25T14:52:52.000Z,51.042968,17.060481,12.4,131.4,84,56.8,1,77,12,1056,0.57,1056
2026-09-25T14:52:53.000Z,51.042969,17.060504,3.1,131.4,84,57.7,1,13,12,1996,0.57,1996
2026-09-25T14:52:54.000Z,51.042969,17.060508,0.0,131.3,84,58.3,1,13,12,994,0.58,994
2026-09-25T14:52:56.000Z,51.042969,17.060508,0.1,131.3,84,58.2,1,13,12,1999,0.58,1999
2026-09-25T14:52:58.000Z,51.042969,17.060509,0.0,131.3,84,58.0,1,13,12,1997,0.58,1997
2026-09-25T14:53:00.000Z,51.042972,17.060536,5.9,131.3,83,58.6,1,14,12,1999,0.57,1999
2026-09-25T14:53:02.000Z,51.042977,17.060623,14.3,131.2,84,58.3,1,13,12,1996,0.57,1996
2026-09-25T14:53:04.000Z,51.042980,17.060719,10.9,131.1,89,58.0,1,14,12,2000,0.57,2000
2026-09-25T14:53:06.000Z,51.042979,17.060787,7.3,131.2,92,58.5,1,13,12,1994,0.57,1994
2026-09-25T14:53:08.000Z,51.042951,17.060912,23.4,131.5,112,58.8,1,77,12,2063,0.57,2063
2026-09-25T14:53:10.000Z,51.042874,17.061106,32.8,131.5,126,58.5,1,13,12,3997,0.57,3997
2026-09-25T14:53:11.000Z,51.042840,17.061228,34.6,131.7,110,58.9,1,13,12,998,0.57,998
2026-09-25T14:53:12.000Z,51.042831,17.061367,36.4,132.1,90,59.6,1,14,12,996,0.57,996
2026-09-25T14:53:13.000Z,51.042859,17.061504,37.2,132.0,66,59.1,1,13,12,997,0.57,997
2026-09-25T14:53:14.000Z,51.042909,17.061622,36.7,131.7,51,59.1,1,13,12,998,0.57,998
2026-09-25T14:53:15.000Z,51.042959,17.061740,36.0,131.4,58,58.6,1,13,12,996,0.57,996
2026-09-25T14:53:16.000Z,51.042985,17.061880,38.6,130.9,79,59.0,1,13,12,997,0.57,997
2026-09-25T14:53:17.000Z,51.042989,17.062051,45.4,130.9,90,58.6,1,13,12,997,0.57,997
2026-09-25T14:53:18.000Z,51.042983,17.062244,50.4,130.8,94,59.2,1,13,12,995,0.57,995
2026-09-25T14:53:19.000Z,51.042972,17.062452,54.2,130.5,95,57.4,1,77,12,1062,0.57,1062
2026-09-25T14:53:20.000Z,51.042957,17.062671,56.8,130.5,97,58.1,1,13,12,2001,0.57,2001
2026-09-25T14:53:20.228Z,51.042952,17.062721,57.6,130.3,98,58.2,1,14,12,225,0.57,225
2026-09-25T14:53:20.560Z,51.042946,17.062795,58.5,130.6,98,58.3,1,13,12,329,0.57,329
2026-09-25T14:53:20.894Z,51.042938,17.062871,58.9,130.6,99,58.2,1,13,12,331,0.57,331
2026-09-25T14:53:21.000Z,51.042929,17.062948,59.7,130.5,99,58.1,1,13,12,329,0.57,329
2026-09-25T14:53:21.336Z,51.042921,17.063026,60.4,130.6,100,57.8,1,13,12,333,0.57,333
2026-09-25T14:53:21.665Z,51.042910,17.063105,61.1,130.7,101,57.5,1,14,12,326,0.57,326
2026-09-25T14:53:22.000Z,51.042899,17.063184,61.8,130.8,102,57.3,1,13,12,340,0.57,340
2026-09-25T14:53:22.325Z,51.042887,17.063265,62.6,130.9,102,57.8,1,13,12,322,0.57,322
2026-09-25T14:53:22.657Z,51.042875,17.063346,63.4,131.0,103,58.0,1,13,12,329,0.57,329
2026-09-25T14:53:23.000Z,51.042862,17.063429,64.4,131.1,103,57.7,1,13,12,327,0.57,327
2026-09-25T14:53:23.335Z,51.042849,17.063512,65.2,131.2,104,57.6,1,13,12,332,0.57,332
2026-09-25T14:53:23.668Z,51.042836,17.063596,66.0,131.2,104,57.6,1,13,12,330,0.59,330
2026-09-25T14:53:24.000Z,51.042822,17.063681,66.9,131.2,104,57.4,1,13,12,333,0.58,333
2026-09-25T14:53:24.327Z,51.042807,17.063766,67.6,131.3,104,57.6,1,13,12,324,0.58,324
2026-09-25T14:53:24.665Z,51.042792,17.063853,68.5,131.4,105,57.9,1,13,12,335,0.58,335
2026-09-25T14:53:25.000Z,51.042777,17.063941,69.2,131.6,105,57.6,1,13,12,330,0.58,330
2026-09-25T14:53:25.332Z,51.042761,17.064030,70.0,131.7,105,57.8,1,13,12,329,0.58,329
2026-09-25T14:53:25.665Z,51.042745,17.064120,71.0,131.9,106,58.2,1,13,12,330,0.58,330
2026-09-25T14:53:26.000Z,51.042728,17.064211,72.0,132.0,106,58.0,1,13,12,332,0.58,332
2026-09-25T14:53:26.332Z,51.042710,17.064302,72.9,132.2,107,58.5,1,13,12,329,0.57,329
2026-09-25T14:53:26.729Z,51.042691,17.064395,73.8,132.4,107,59.1,1,78,12,394,0.57,394
2026-09-25T14:53:27.000Z,51.042671,17.064488,74.7,132.4,108,59.5,1,13,12,662,0.57,662
2026-09-25T14:53:27.144Z,51.042663,17.064529,75.3,132.8,108,58.8,1,13,12,141,0.57,141
2026-09-25T14:53:27.310Z,51.042653,17.064576,75.6,132.9,109,58.7,1,14,12,163,0.57,163
2026-09-25T14:53:27.477Z,51.042642,17.064622,75.7,133.0,109,59.3,1,14,12,164,0.57,164
2026-09-25T14:53:27.640Z,51.042632,17.064669,75.9,133.2,109,58.9,1,13,12,161,0.57,161
2026-09-25T14:53:28.000Z,51.042621,17.064716,76.0,133.4,110,59.5,1,13,12,163,0.57,163
2026-09-25T14:53:28.172Z,51.042610,17.064763,76.0,133.6,110,59.5,1,15,12,169,0.57,169
2026-09-25T14:53:28.334Z,51.042599,17.064809,76.0,133.8,110,59.1,1,14,12,160,0.57,160
2026-09-25T14:53:28.498Z,51.042588,17.064856,76.0,134.0,111,59.6,1,13,12,161,0.57,161
2026-09-25T14:53:28.672Z,51.042576,17.064902,75.9,134.1,111,60.0,1,15,12,171,0.57,171
2026-09-25T14:53:28.830Z,51.042564,17.064948,75.9,134.3,111,59.7,1,14,12,157,0.57,157
2026-09-25T14:53:29.000Z,51.042552,17.064994,75.5,134.5,112,59.9,1,13,12,164,0.57,164
2026-09-25T14:53:29.176Z,51.042541,17.065040,75.1,134.7,112,59.4,1,16,12,173,0.57,173
2026-09-25T14:53:29.331Z,51.042529,17.065085,74.7,135.0,112,59.9,1,13,12,154,0.57,154
2026-09-25T14:53:29.499Z,51.042517,17.065130,74.5,135.2,113,60.1,1,13,12,165,0.57,165
2026-09-25T14:53:29.677Z,51.042504,17.065174,73.8,135.5,113,60.6,1,15,12,15,0.57,15
2026-09-25T14:53:29.830Z,51.042492,17.065219,73.5,135.5,113,61.2,1,14,12,168,0.57,168
2026-09-25T14:53:30.000Z,51.042480,17.065262,73.0,135.7,114,60.5,1,13,12,163,0.57,163
2026-09-25T14:53:30.180Z,51.042468,17.065306,72.5,136.1,114,61.0,1,14,12,14,0.57,14
2026-09-25T14:53:30.332Z,51.042455,17.065349,72.1,136.1,115,60.8,1,13,12,166,0.57,166
2026-09-25T14:53:30.497Z,51.042442,17.065391,71.5,136.4,115,61.5,1,13,12,162,0.57,162
2026-09-25T14:53:30.681Z,51.042430,17.065433,71.1,136.7,115,61.1,1,14,12,14,0.57,14
2026-09-25T14:53:30.829Z,51.042417,17.065475,70.5,136.7,116,61.5,1,13,12,162,0.57,162
2026-09-25T14:53:31.000Z,51.042403,17.065516,70.1,136.9,116,61.4,1,13,12,160,0.57,160
2026-09-25T14:53:31.190Z,51.042391,17.065556,69.5,137.1,117,61.9,1,15,12,15,0.57,15
2026-09-25T14:53:31.335Z,51.042378,17.065597,68.9,137.1,117,61.5,1,13,12,160,0.57,160
2026-09-25T14:53:31.502Z,51.042364,17.065637,68.5,137.3,117,61.9,1,13,12,164,0.57,164
2026-09-25T14:53:31.690Z,51.042351,17.065676,67.9,137.7,118,61.7,1,15,12,15,0.57,15
2026-09-25T14:53:31.835Z,51.042338,17.065715,67.6,137.7,118,61.9,1,14,12,160,0.57,160
2026-09-25T14:53:32.000Z,51.042325,17.065754,66.9,137.8,118,62.6,1,77,12,226,0.57,226
2026-09-25T14:53:32.128Z,51.042313,17.065793,66.4,138.2,118,61.6,1,17,12,17,0.57,17
2026-09-25T14:53:32.264Z,51.042299,17.065831,65.9,138.2,118,62.7,1,13,12,153,0.57,153
